    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     2      3     14      0   0.025411
     2      3     14      1  -0.027099
     2      3     14      2   0.026911
     2      3     14      3  -0.025649
     2      3     15      0  -0.026588
     2      3     15      1   0.024644
     2      3     15      2  -0.024811
     2      3     15      3   0.026301
     3      0      0      0  -0.117553
     3      0      0      1   0.099711
     3      0      0      2  -0.094390
     3      0      0      3   0.089394
     3      0      1      0   0.127045
     3      0      1      1  -0.130735
     3      0      1      2   0.103353
     3      0      1      3  -0.091774
     3      0      2      0  -0.313859
     3      0      2      1   0.149588
     3      0      2      2  -0.124041
     3      0      2      3   0.097199
     3      0      3      0   0.666610
     3      0      3      1  -0.270241
     3      0      3      2   0.120917
     3      0      3      3  -0.098239
     3      0      4      0  -0.301196
     3      0      4      1   0.139497
     3      0      4      2  -0.114667
     3      0      4      3   0.083580
     3      0      5      0   0.106514
     3      0      5      1  -0.108808
     3      0      5      2   0.079462
     3      0      5      3  -0.068306
     3      0      6      0  -0.064899
     3      0      6      1   0.061355
     3      0      6      2  -0.058184
     3      0      6      3   0.043851
     3      0      7      0   0.029871
     3      0      7      1  -0.034288
     3      0      7      2   0.030942
     3      0      7      3  -0.026598
     3      0      8      0  -0.008482
     3      0      8      1   0.010060
     3      0      8      2  -0.011110
     3      0      8      3   0.004547
     3      0      9      0  -0.008071
     3      0      9      1   0.005703
     3      0      9      2  -0.005608
     3      0      9      3   0.007111
     3      0     10      0   0.019396
     3      0     10      1  -0.018469
     3      0     10      2   0.017464
     3      0     10      3  -0.020015
     3      0     11      0  -0.025756
     3      0     11      1   0.024677
     3      0     11      2  -0.024729
     3      0     11      3   0.024485
     3      0     12      0   0.028670
     3      0     12      1  -0.028664
     3      0     12      2   0.028156
     3      0     12      3  -0.028618
     3      0     13      0  -0.029289
     3      0     13      1   0.028503
     3      0     13      2  -0.028652
     3      0     13      3   0.028446
     3      0     14      0   0.025703
     3      0     14      1  -0.027275
     3      0     14      2   0.026993
     3      0     14      3  -0.025640
     3      0     15      0  -0.026927
     3      0     15      1   0.024855
     3      0     15      2  -0.024969
     3      0     15      3   0.026395
     3      1      0      0   0.106549
     3      1      0      1  -0.105756
     3      1      0      2   0.097650
     3      1      0      3  -0.104859
     3      1      1      0  -0.126438
     3      1      1      1   0.124929
     3      1      1      2  -0.123600
     3      1      1      3   0.101119
     3      1      2      0   0.150664
     3      1      2      1  -0.253692
     3      1      2      2   0.140805
     3      1      2      3  -0.128048
     3      1      3      0  -0.270241
     3      1      3      1   0.655950
     3      1      3      2  -0.256810
     3      1      3      3   0.120918
     3      1      4      0   0.138628
     3      1      4      1  -0.246961
     3      1      4      2   0.132262
     3      1      4      3  -0.114311
     3      1      5      0  -0.107123
     3      1      5      1   0.102840
     3      1      5      2  -0.098962
     3      1      5      3   0.077232
     3      1      6      0   0.059181
     3      1      6      1  -0.066284
