    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      6      9      7   1.934232
     0      6     10      0   1.926404
     0      6     10      1   1.853951
     0      6     10      2   1.719089
     0      6     10      3   1.639891
     0      6     10      4   1.640399
     0      6     10      5   1.720499
     0      6     10      6   1.854292
     0      6     10      7   1.926005
     0      6     11      0   1.924990
     0      6     11      1   1.850463
     0      6     11      2   1.716532
     0      6     11      3   1.642027
     0      6     11      4   1.642654
     0      6     11      5   1.716900
     0      6     11      6   1.849738
     0      6     11      7   1.924841
     0      6     12      0   1.937526
     0      6     12      1   1.884662
     0      6     12      2   1.795499
     0      6     12      3   1.693944
     0      6     12      4   1.692674
     0      6     12      5   1.793853
     0      6     12      6   1.882764
     0      6     12      7   1.937151
     0      6     13      0   1.940994
     0      6     13      1   1.920943
     0      6     13      2   1.868751
     0      6     13      3   1.848121
     0      6     13      4   1.847389
     0      6     13      5   1.870326
     0      6     13      6   1.922246
     0      6     13      7   1.942680
     0      6     14      0   1.958694
     0      6     14      1   1.943561
     0      6     14      2   1.915805
     0      6     14      3   1.887247
     0      6     14      4   1.886690
     0      6     14      5   1.915264
     0      6     14      6   1.942463
     0      6     14      7   1.958333
     0      6     15      0   1.959456
     0      6     15      1   1.958364
     0      6     15      2   1.948077
     0      6     15      3   1.954073
     0      6     15      4   1.954586
     0      6     15      5   1.950039
     0      6     15      6   1.959758
     0      6     15      7   1.960429
     0      7      0      0   1.959887
     0      7      0      1   1.958804
     0      7      0      2   1.948467
     0      7      0      3   1.954507
     0      7      0      4   1.954874
     0      7      0      5   1.948364
     0      7      0      6   1.898419
     0      7      0      7   2.114850
     0      7      1      0   1.959120
     0      7      1      1   1.943854
     0      7      1      2   1.915958
     0      7      1      3   1.887324
     0      7      1      4   1.886741
     0      7      1      5   1.914633
     0      7      1      6   1.939462
     0      7      1      7   1.893705
     0      7      2      0   1.941456
     0      7      2      1   1.921311
     0      7      2      2   1.868872
     0      7      2      3   1.848205
     0      7      2      4   1.847304
     0      7      2      5   1.870252
     0      7      2      6   1.921601
     0      7      2      7   1.940855
     0      7      3      0   1.937889
     0      7      3      1   1.884869
     0      7      3      2   1.795358
     0      7      3      3   1.693523
     0      7      3      4   1.691804
     0      7      3      5   1.793607
     0      7      3      6   1.882963
     0      7      3      7   1.937555
     0      7      4      0   1.925414
     0      7      4      1   1.850566
     0      7      4      2   1.716195
     0      7      4      3   1.641652
     0      7      4      4   1.642694
     0      7      4      5   1.717353
     0      7      4      6   1.850243
     0      7      4      7   1.925336
     0      7      5      0   1.926736
     0      7      5      1   1.854040
     0      7      5      2   1.718999
     0      7      5      3   1.639965
     0      7      5      4   1.640700
     0      7      5      5   1.720932
     0      7      5      6   1.854849
     0      7      5      7   1.926661
     0      7      6      0   1.934037
     0      7      6      1   1.876229
     0      7      6      2   1.781867
     0      7      6      3   1.679998
     0      7      6      4   1.680667
     0      7      6      5   1.783714
     0      7      6      6   1.877152
     0      7      6      7   1.934773
     0      7      7      0   1.937918
     0      7      7      1   1.901180
     0      7      7      2   1.827313
     0      7      7      3   1.764704
